,Unnamed: 0,created_at,tweet_id,receiver_name,receiver_id,tweet_text,screen_name,name,account_creation_date,urls,preprocess_tweet,Positive,Negative,Compound,Sentiment,label
446,446,2022-04-25 17:56:35+00:00,1518650190802178048,,,rt @1future: bitch i will blow dis 💰 ain stingy,MalWeakAss7,4️⃣Mitch💔,Wed Aug 02 00:32:06 +0000 2017,[],bitch blow dis stingy,0.0,0.762,-0.7506,Negative,0
447,447,2022-04-25 17:56:35+00:00,1518650190634225664,,,rt @lilreese300: at the end of the day mind ya business bitch...,viviannaacevedo,viv ♡,Sun Jun 19 04:21:40 +0000 2016,[],end day mind ya business bitch,0.0,0.432,-0.5859,Negative,0
448,448,2022-04-25 17:56:35+00:00,1518650190458146819,ShaveyChest,1.36E+18,"@shaveychest @__hoopty__ @ww84_2020 @elonmusk was talking about the person who you replied to calling a she lol, th… ",halftheaxis,my street name is delicious,Thu Oct 18 00:15:50 +0000 2018,"[{'url': 'https://t.co/qLZ4T57P3z', 'expanded_url': 'https://twitter.com/i/web/status/1518650190458146819', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",talking person replied calling lol th,0.359,0.0,0.4215,Positive,1
449,449,2022-04-25 17:56:35+00:00,1518650190185570306,_Sorin_Bitch_,1.08E+18,@_sorin_bitch_ do czego?,10oflove,koziøłek matołek ⱽ,Mon Jul 13 23:08:23 +0000 2020,[],czego,0.0,0.0,0.0,Negative,0
450,450,2022-04-25 17:56:34+00:00,1518650189216632837,,,"as a blk person, this bitch is fucking embarrassing to us ",CrShipsOtd,Cookie Run ship otd/SUBMISSIONS PLS/(nsfw/18+ DNI),Sun Sep 12 16:15:52 +0000 2021,"[{'url': 'https://t.co/bgI10ie7mi', 'expanded_url': 'https://twitter.com/DAV_106/status/1518614451401936896', 'display_url': 'twitter.com/DAV_106/status…', 'indices': [58, 81]}]",blk person bitch fucking embarrassing us,0.0,0.626,-0.7713,Negative,0
451,451,2022-04-25 17:56:34+00:00,1518650186918072320,,,rt @juliee1903: karmas a bitch that’s all im saying.,psstfa1ry,Elizabeth,Mon Dec 20 10:52:57 +0000 2021,[],karmas bitch im saying,0.0,0.559,-0.5859,Negative,0
452,452,2022-04-25 17:56:34+00:00,1518650185726967814,,,rt @_benjvmins_: remember when we said we was gone bark at niggas when they harass us in public? i did it and he was like “haha! you silly.…,LaLa_EpicWeirdo,lala:),Sun Jun 30 00:14:29 +0000 2013,[],remember said gone bark niggas harass us public like haha silly,0.363,0.308,-0.0,Negative,0
453,453,2022-04-25 17:56:34+00:00,1518650185668247556,,,rt @talkraptors: i love how he told nick nurse to respectfully “stop bitching about calls” and then bitched about calls and got fined. embi…,TheRealHoward,Howard 🍁,Mon Apr 27 23:45:48 +0000 2009,[],love told nick nurse respectfully stop bitching calls bitched calls got fined embi,0.303,0.346,0.0,Negative,0
454,454,2022-04-25 17:56:33+00:00,1518650184074358785,HawwyRat,1.39E+18,wouldve had 4 if this one bitch didnt scam me a whileee ago,HawwyRat,Hawwy💜 doing hw maybe,Sun May 09 12:37:26 +0000 2021,[],wouldve one bitch didnt scam whileee ago,0.254,0.322,-0.2028,Negative,0
455,455,2022-04-25 17:56:33+00:00,1518650183436976131,,,rt @6ft6fatboy: @elevatedhoney fuck what that bitch talking she don’t know you fr,ElevatedHoney,May 2 🥳♉️,Mon Aug 23 13:12:47 +0000 2021,[],fuck bitch talking know fr,0.0,0.709,-0.8074,Negative,0
456,456,2022-04-25 17:56:33+00:00,1518650181444677633,itssamanthaaaa_,1.03E+18,@louise_s_wilson we need a coffee or wine date like soon bitch,itssamanthaaaa_,Samantha,Wed Aug 22 11:39:15 +0000 2018,[],need coffee wine date like soon bitch,0.221,0.336,-0.3182,Negative,0
457,457,2022-04-25 17:56:32+00:00,1518650179745947649,,,"told this bitch of boy to that i think he was really misogynistic and he decided to catch an attitude so i said ""do… ",rheaismybaby,rhea is my wife,Thu Dec 09 13:27:18 +0000 2021,"[{'url': 'https://t.co/Ak9OeMXj9Z', 'expanded_url': 'https://twitter.com/i/web/status/1518650179745947649', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",told bitch boy think really misogynistic decided catch attitude said,0.0,0.297,-0.5859,Negative,0
458,458,2022-04-25 17:56:32+00:00,1518650178525405185,lou_bitch,2160321448,@lou_bitch wonderful detail 😍,twistybonce,🐦💕 Jenny 🐕‍🦺🏞️,Fri Jun 26 06:06:42 +0000 2015,[],wonderful detail,0.787,0.0,0.5719,Positive,1
459,459,2022-04-25 17:56:31+00:00,1518650176591876097,AXEtheMercenary,203407353,@axethemercenary @melinaqueendom_ but let’s talk about how low key iconic this reign was 😭 linda punked her into th… ,KingsPromise,✨JRRD✨,Thu Mar 12 19:19:58 +0000 2009,"[{'url': 'https://t.co/C1BlEVfyoD', 'expanded_url': 'https://twitter.com/i/web/status/1518650176591876097', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",let talk low key iconic reign linda punked th,0.0,0.208,-0.2732,Negative,0
460,460,2022-04-25 17:56:31+00:00,1518650176344309760,,,"rt @nossaprom0: bom dia gente 🌸

adm tá desde 7h da manhã esperando a alma volta pro corpo. como vocês estão?",bl4ck_bitch,𝑰'𝒎 𝑺𝒂𝒃𝒓𝒊𝒏𝒂 •🪄,Fri Apr 08 15:34:16 +0000 2022,[],bom dia gente adm desde h da manh esperando alma volta pro corpo como voc est,0.0,0.0,0.0,Negative,0
461,461,2022-04-25 17:56:31+00:00,1518650175895523329,,,i can have every bitch and nigga i want 😈,PxssyGawd,Da Babymamma Bandit 😈,Wed May 16 22:57:54 +0000 2012,[],every bitch nigga want,0.183,0.535,-0.5423,Negative,0
462,462,2022-04-25 17:56:31+00:00,1518650175022981121,,,rt @lilreese300: at the end of the day mind ya business bitch...,dezireemonique_,D$,Tue Feb 07 15:23:24 +0000 2017,[],end day mind ya business bitch,0.0,0.432,-0.5859,Negative,0
463,463,2022-04-25 17:56:31+00:00,1518650174368845828,,,"how this bitch gonna give me breakfast in bed and not even offer to sit on my face

i’m here bricked up while she b… ",blahblehblugh,blurgh,Sun Oct 13 17:02:58 +0000 2013,"[{'url': 'https://t.co/uk33S9VE7e', 'expanded_url': 'https://twitter.com/i/web/status/1518650174368845828', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",bitch gonna give breakfast bed not even offer sit face bricked b,0.0,0.275,-0.5859,Negative,0
464,464,2022-04-25 17:56:30+00:00,1518650172347228160,,,😭🤣 bitch what i say lol ,ashleighBee_,Ashleigh.,Fri Jul 16 22:26:57 +0000 2010,"[{'url': 'https://t.co/GCABfPYc1N', 'expanded_url': 'https://twitter.com/deanna_traci13/status/1518552317729062913', 'display_url': 'twitter.com/deanna_traci13…', 'indices': [24, 47]}]",bitch say lol,0.368,0.5,-0.25,Negative,0
465,465,2022-04-25 17:56:30+00:00,1518650172078800897,imtheparadigm,1.34E+18,"@imtheparadigm @jaquala88 how you stepped on glass but now you didn’t, how your back turned but you describing how… ",dourdiesel01,Dour Diet Diesel,Mon May 01 09:46:05 +0000 2017,"[{'url': 'https://t.co/ukaHfHvz2f', 'expanded_url': 'https://twitter.com/i/web/status/1518650172078800897', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",stepped glass back turned describing,0.0,0.0,0.0,Negative,0
466,466,2022-04-25 17:56:30+00:00,1518650171617431554,AdamCrigler,43257803,"@adamcrigler i'd respond with ""that's what blocking is for and if that doesn't work then an admin would suffice"", b… ",PikeWinding,Winding Pike,Fri Apr 23 05:05:46 +0000 2021,"[{'url': 'https://t.co/qg6xt7QvwK', 'expanded_url': 'https://twitter.com/i/web/status/1518650171617431554', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",respond blocking work admin would suffice b,0.0,0.342,-0.3818,Negative,0
467,467,2022-04-25 17:56:30+00:00,1518650171386646528,,,i told stinky’s dad i cooked for stinky and he said he could have some lmao he probably like this bitch really does not like me💀,deszahnoir,deszah.,Sat May 05 00:51:02 +0000 2018,[],told stinky dad cooked stinky said could lmao probably like bitch really not like,0.346,0.342,0.0258,Negative,0
468,468,2022-04-25 17:56:30+00:00,1518650171327922178,,,i can’t get over tory yelling dance bitch. oweeeeeeeee i could not be meg nigga i would’ve caught a charge fr!,QueenOfTingz,Queen,Wed May 18 20:41:49 +0000 2011,[],get tory yelling dance bitch oweeeeeeeee could not meg nigga would caught charge fr,0.0,0.226,-0.5859,Negative,0
469,469,2022-04-25 17:56:30+00:00,1518650169675468801,,,"rt @itsizaspace: estou pensando em fazer uma leitura coletiva de dance comigo, quem apoia?",bl4ck_bitch,𝑰'𝒎 𝑺𝒂𝒃𝒓𝒊𝒏𝒂 •🪄,Fri Apr 08 15:34:16 +0000 2022,[],estou pensando em fazer uma leitura coletiva de dance comigo quem apoia,0.0,0.0,0.0,Negative,0
470,470,2022-04-25 17:56:30+00:00,1518650169549635586,,,i been a bad bitch cockiana,throatian_na,Cami Sanaa,Thu Apr 07 13:48:04 +0000 2022,[],bad bitch cockiana,0.0,0.88,-0.8074,Negative,0
471,471,2022-04-25 17:56:30+00:00,1518650169063002113,,,rt @lilreese300: at the end of the day mind ya business bitch...,Kn33ka,Baby Amazon 🦒,Mon Sep 20 21:42:06 +0000 2010,[],end day mind ya business bitch,0.0,0.432,-0.5859,Negative,0
472,472,2022-04-25 17:56:29+00:00,1518650166760247296,TrillaWooo,1.24E+18,and tra/nnys tryna b the momma dey never had while channeling her just to harm her on some voodoo shit bc dat bitch… ,TrillaWooo,Who Trilla ?,Thu Mar 12 17:05:19 +0000 2020,"[{'url': 'https://t.co/nDh96va9Ei', 'expanded_url': 'https://twitter.com/i/web/status/1518650166760247296', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",tra nnys tryna b momma dey never channeling harm voodoo shit bc dat bitch,0.141,0.365,-0.6757,Negative,0
473,473,2022-04-25 17:56:29+00:00,1518650166034771969,ApocalypseDust,1.29E+18,@agrumpygremlin @ginfueledbrat @a_spiky_bitch,ApocalypseDust,Apocalypse Dust,Fri Aug 14 05:34:03 +0000 2020,[],nan,0.0,0.0,0.0,Negative,0
474,474,2022-04-25 17:56:29+00:00,1518650165426638848,leaviervier,1.43E+18,@leaviervier das nich assi bitch das palm angels,glaubichbinlost,dino,Thu Apr 09 12:03:32 +0000 2020,[],das nich assi bitch das palm angels,0.0,0.388,-0.5859,Negative,0
475,475,2022-04-25 17:56:29+00:00,1518650164692496384,StyngrayChosen,22425620,@styngraychosen @flowergirlsar @eshoesho0 @dbarbie1up bruh everyone forgetting to mention a nigga did say “idk tho… ,DONKALLEONN,SK🤠,Sat Apr 04 00:26:29 +0000 2020,"[{'url': 'https://t.co/dE92VV7QZR', 'expanded_url': 'https://twitter.com/i/web/status/1518650164692496384', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",bruh everyone forgetting mention nigga say idk tho,0.0,0.167,-0.1027,Negative,0
476,476,2022-04-25 17:56:28+00:00,1518650164096999428,,,rt @lilreese300: at the end of the day mind ya business bitch...,chanelslide,shana 🧚🏾‍♀️,Fri May 08 13:26:47 +0000 2020,[],end day mind ya business bitch,0.0,0.432,-0.5859,Negative,0
477,477,2022-04-25 17:56:28+00:00,1518650163652284417,,,that bitch stay on my peter like im stewie dad,alaki_imyourdad,¥¥SUPERSAIYANFLEMING¥¥,Thu Apr 25 07:20:02 +0000 2013,[],bitch stay peter like im stewie dad,0.221,0.336,-0.3182,Negative,0
478,478,2022-04-25 17:56:28+00:00,1518650163379679232,,,oscar issac got kids with a white bitch im about to pass out ,princeskiaralyn,Azula’s Redemption Arc,Fri Jun 09 01:41:09 +0000 2017,[],oscar issac got kids white bitch im pass,0.0,0.352,-0.5859,Negative,0
479,479,2022-04-25 17:56:28+00:00,1518650161832296448,,,bitch you’re gay and dumb and you want me to take you seriously?,itzysho0ter,drea,Fri Dec 03 05:09:07 +0000 2021,[],bitch gay dumb want take seriously,0.107,0.727,-0.8176,Negative,0
480,480,2022-04-25 17:56:28+00:00,1518650161521741825,,,erie think she run me 😂😂😂 bitch i’m the big sister!!,jblaccc_,Jade 💕,Thu Aug 02 04:09:47 +0000 2012,[],erie think run bitch big sister,0.0,0.432,-0.5859,Negative,0
481,481,2022-04-25 17:56:28+00:00,1518650161404297218,VGXODB,2503338606,@vgxodb damn.. spit in my face and slap me like a bitch! jets fan bro! come on! 😂😂,Hodl_The_Bags,HodlyaBag,Tue Jan 11 01:58:44 +0000 2022,[],damn spit face slap like bitch jets fan bro come,0.358,0.363,-0.2732,Negative,0
482,482,2022-04-25 17:56:28+00:00,1518650160397619200,,,rt @lilreese300: at the end of the day mind ya business bitch...,therealbabyj__,babyj. 👑,Thu Jun 28 03:20:45 +0000 2012,[],end day mind ya business bitch,0.0,0.432,-0.5859,Negative,0
483,483,2022-04-25 17:56:27+00:00,1518650159852359684,,,can’t wait to leave this bitch,DaaRealFlight,Feezy ..,Thu Sep 29 18:49:26 +0000 2011,[],wait leave bitch,0.0,0.833,-0.6124,Negative,0
484,484,2022-04-25 17:56:27+00:00,1518650157864169472,iironmvn,7.84E+17,"@iironmvn jk i was being a bitch. 

i love you i care, i hope you're okay.",vibingwcin,cin,Tue Jan 12 20:32:47 +0000 2021,[],jk bitch love care hope okay,0.788,0.212,0.8519,Positive,1
485,485,2022-04-25 17:56:27+00:00,1518650157264666624,,,"man, it's freezing in this brick bitch, winter forever
like punxsutawney phil found with his four furry wrists severed",aesrockbot,Aesop Rock bot,Sun Mar 25 19:17:49 +0000 2018,[],man freezing brick bitch winter forever like punxsutawney phil found four furry wrists severed,0.124,0.381,-0.6369,Negative,0
486,486,2022-04-25 17:56:27+00:00,1518650156425654274,cc_heart,311183971,@cc_heart bro u a bitch 💀,Quandal3d1ng1e,Quandaledingle,Wed Apr 20 13:55:41 +0000 2022,[],bro u bitch,0.0,0.792,-0.5859,Negative,0
487,487,2022-04-25 17:56:26+00:00,1518650154232033281,,,"rt @gizmothekat: now we know who the bitch in the bunny suit really, as i suspected.🤔 ",PatDawg1980,Patrick,Mon Feb 21 15:59:32 +0000 2022,[],know bitch bunny suit really suspected,0.0,0.6,-0.7178,Negative,0
488,488,2022-04-25 17:56:26+00:00,1518650153342668801,,,"rt @imperfect991: simple words for someone.

karma is a bitch. what goes around comes around 😌😇

#munawarfaruqui 
#lockupp",SaifN06306638,Saif N,Sun Jun 16 17:57:29 +0000 2019,[],simple words someone karma bitch goes around comes around #munawarfaruqui #lockupp,0.0,0.275,-0.5859,Negative,0
489,489,2022-04-25 17:56:26+00:00,1.51865E+18,gmork99,1.24E+18,@gmork99 @photoamy33 bitch,cierrenlaUBA,hombre sano,Thu Mar 03 21:41:06 +0000 2022,[],bitch,0.0,1.0,-0.5859,Negative,0
490,490,2022-04-25 17:56:26+00:00,1518650152734625792,,,"rt @nossaprom0: cupom shoptime 🧡

🛍️pré-venda

uma farsa de amor na espanha
💵53,91 no cupom 🎟️niver10

💵44,90 no cupom 🎟️bemvindo15 ou comp…",bl4ck_bitch,𝑰'𝒎 𝑺𝒂𝒃𝒓𝒊𝒏𝒂 •🪄,Fri Apr 08 15:34:16 +0000 2022,[],cupom shoptime pr venda uma farsa de amor na espanha cupom niver cupom bemvindo ou comp,0.211,0.0,0.6124,Positive,1
491,491,2022-04-25 17:56:25+00:00,1518650151316951045,,,rt @lagueraaa_: i’ll never be the type of bitch to leave my friends at a party alone especially when their drunk.,ffelicityg,felicity 🐘,Mon May 15 21:12:49 +0000 2017,[],never type bitch leave friends pay alone especially drunk,0.446,0.371,0.302,Positive,1
492,492,2022-04-25 17:56:25+00:00,1518650150037725186,,,teresa said that joe and melissa need to stand up for her more and two seconds later called joe a “bitch boy”. who’… ,rhomupdates,RHOM🍬,Tue Jun 22 05:03:15 +0000 2021,"[{'url': 'https://t.co/u9GIWngycK', 'expanded_url': 'https://twitter.com/i/web/status/1518650150037725186', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",teresa said joe melissa need stand two seconds later called joe bitch boy,0.0,0.241,-0.5859,Negative,0
493,493,2022-04-25 17:56:25+00:00,1518650147936288771,,,rt @tigersjuk: yeah we know bitch ,dante4_real,Dante4Real,Wed Jul 21 13:18:45 +0000 2021,[],yeah know bitch,0.314,0.543,-0.3818,Negative,0
494,494,2022-04-25 17:56:23+00:00,1518650142685118466,eL_Pointe,9.38E+17,@el_pointe ain't that the truth. society is a fickle bitch.,TheRealAnriku,Anriku Reacts,Sun Jun 12 05:12:16 +0000 2016,[],truth society fickle bitch,0.284,0.469,-0.3612,Negative,0
495,495,2022-04-25 17:56:23+00:00,1518650142630584326,,,time travel is bullshit and even if it is real in the future then they don't even use it. like bitch help give us the cure to corona or dsmp,Actuallyrealtom,Tom,Mon Apr 25 17:16:10 +0000 2022,[],time travel bullshit even real future even use like bitch help give us cure corona dsmp,0.21,0.306,-0.5267,Negative,0
496,496,2022-04-25 17:56:23+00:00,1518650142198534148,,,rt @ape_apeee: y’all don’t be having no legitimate reason to dislike the next bitch besides a nigga and i hate that for y’all,dasjathaprinces,💕,Mon Apr 04 04:42:29 +0000 2016,[],legitimate reason dislike next bitch besides nigga hate,0.0,0.669,-0.8779,Negative,0
497,497,2022-04-25 17:56:23+00:00,1518650141535789062,,,"rt @nossaprom0: cupom shoptime 🧡

deuses &amp; monstros (pássaro &amp; serpente vol. 3) + brindes
💵62,91 no cupom 🎟️niver10

💵54,90 no cupom 🎟️bemv…",bl4ck_bitch,𝑰'𝒎 𝑺𝒂𝒃𝒓𝒊𝒏𝒂 •🪄,Fri Apr 08 15:34:16 +0000 2022,[],cupom shoptime deuses amp monstros p ssaro amp serpente vol brindes cupom niver cupom bemv,0.0,0.0,0.0,Negative,0
498,498,2022-04-25 17:56:23+00:00,1518650141338652673,,,this bitch better find herself before i tell her some shit and she’ll really be cryinnnnn singing “why her” “why her”,__Kayy20,Kaykay💕,Mon Jul 19 18:33:39 +0000 2021,[],bitch better find tell shit really cryinnnnn singing,0.19,0.484,-0.6705,Negative,0
499,499,2022-04-25 17:56:23+00:00,1518650140579487745,,,rt @skyeasiyanbi: omg i really can’t stand a cap ass bitch like girl just be you!!!!!!! you is not fooling nobody in real life,AmayaNicolee_,Uh•My•Uh🍯,Tue Jun 12 18:50:49 +0000 2018,[],omg really stand cap ass bitch like girl not fooling nobody real life,0.223,0.355,-0.5867,Negative,0
